year,Week,timerange,death,injuries
2013,Tuesday,Night,0,2
2013,Thursday,Evening,0,1
2013,Friday,Evening,0,0
2013,Friday,Night,0,0
2013,Saturday,Night,0,1
2013,Monday,Evening,0,0
2013,Friday,Night,0,1
2013,Wednesday,Evening,0,1
2013,Friday,Afternoon,1,0
2013,Tuesday,Night,0,1
2013,Thursday,Evening,0,1
2013,Tuesday,Evening,0,1
2013,Wednesday,Night,0,0
2013,Wednesday,Evening,0,0
2013,Wednesday,Morning,0,1
2013,Sunday,Night,1,1
2013,Monday,Evening,1,0
2013,Saturday,Night,0,0
2013,Saturday,Night,0,0
2013,Saturday,Night,0,0
2013,Sunday,Evening,1,0
2013,Sunday,Night,0,1
2013,Sunday,Evening,0,1
2013,Tuesday,Evening,0,0
2013,Wednesday,Evening,0,0
2013,Saturday,Night,0,1
2013,Sunday,Night,1,0
2013,Sunday,Night,0,0
2013,Sunday,Night,0,1
2013,Wednesday,Evening,0,0
2013,Friday,Evening,0,0
2013,Friday,Evening,0,1
2013,Thursday,Afternoon,0,0
2013,Saturday,Evening,0,0
2013,Saturday,Night,0,0
2013,Monday,Night,0,1
2013,Tuesday,Evening,0,2
2013,Tuesday,Evening,0,1
2013,Thursday,Evening,1,0
2013,Friday,Evening,0,0
2013,Monday,Evening,0,0
2013,Monday,Evening,0,0
2013,Tuesday,Night,0,0
2013,Thursday,Night,1,1
2013,Thursday,Evening,0,0
2013,Friday,Afternoon,0,2
2013,Saturday,Evening,1,1
2013,Monday,Morning,0,1
2013,Monday,Afternoon,0,0
2013,Tuesday,Evening,0,1
2013,Wednesday,Evening,0,1
2013,Wednesday,Evening,0,0
2013,Saturday,Afternoon,0,0
2013,Sunday,Evening,0,1
2013,Monday,Evening,0,1
2013,Tuesday,Evening,0,0
2013,Saturday,Morning,0,0
2013,Saturday,Night,0,0
2013,Sunday,Evening,0,1
2013,Monday,Evening,0,0
2013,Tuesday,Evening,0,0
2013,Thursday,Night,0,1
2013,Friday,Afternoon,0,0
2013,Sunday,Night,0,2
2013,Thursday,Afternoon,0,1
2013,Thursday,Evening,1,1
2013,Friday,Afternoon,0,1
2013,Monday,Evening,0,1
2013,Tuesday,Evening,0,0
2013,Tuesday,Night,0,0
2013,Thursday,Morning,0,0
2013,Friday,Afternoon,0,0
2013,Saturday,Night,0,0
2013,Friday,Evening,0,1
2013,Friday,Night,0,0
2013,Saturday,Night,0,1
2013,Sunday,Evening,0,0
2013,Sunday,Afternoon,0,1
2013,Thursday,Afternoon,0,0
2013,Friday,Night,0,0
2013,Sunday,Evening,1,0
2013,Monday,Evening,0,1
2013,Tuesday,Night,0,1
2013,Thursday,Night,0,1
2013,Saturday,Afternoon,0,0
2013,Thursday,Afternoon,1,0
2013,Friday,Evening,0,0
2013,Friday,Evening,0,0
2013,Monday,Afternoon,0,0
2013,Tuesday,Evening,0,1
2013,Wednesday,Evening,0,1
2013,Wednesday,Evening,0,0
2013,Sunday,Night,1,0
2013,Friday,Evening,0,0
2013,Friday,Afternoon,0,1
2013,Saturday,Evening,0,1
2013,Wednesday,Evening,0,1
2013,Friday,Night,0,0
2013,Sunday,Night,0,0
2013,Monday,Night,0,0
2013,Monday,Afternoon,0,1
2013,Tuesday,Night,0,0
2013,Thursday,Night,0,1
2013,Thursday,Afternoon,0,1
2013,Saturday,Night,0,0
2013,Sunday,Night,0,0
2013,Sunday,Night,0,1
2013,Monday,Evening,0,1
2013,Sunday,Evening,0,0
2013,Monday,Evening,0,0
2013,Saturday,Night,0,1
2013,Sunday,Evening,1,0
2013,Sunday,Morning,0,1
2013,Thursday,Night,0,1
2013,Thursday,Evening,0,1
2013,Friday,Night,0,1
2013,Saturday,Evening,0,1
2013,Sunday,Evening,0,0
2013,Sunday,Night,0,0
2013,Sunday,Night,0,0
2013,Monday,Afternoon,1,0
2013,Monday,Night,0,1
2013,Wednesday,Night,0,0
2013,Wednesday,Afternoon,0,0
2013,Wednesday,Evening,0,0
2013,Thursday,Evening,0,1
2013,Thursday,Evening,0,0
2013,Friday,Morning,0,0
2013,Friday,Night,0,1
2013,Monday,Evening,0,1
2013,Monday,Afternoon,1,0
2013,Tuesday,Afternoon,0,2
2013,Wednesday,Morning,0,1
2013,Wednesday,Evening,0,0
2013,Thursday,Evening,0,0
2013,Friday,Afternoon,0,1
2013,Saturday,Night,0,1
2013,Sunday,Night,0,2
2013,Wednesday,Night,0,1
2013,Wednesday,Night,0,1
2013,Friday,Afternoon,2,0
2013,Saturday,Night,0,0
2013,Saturday,Night,0,0
2013,Sunday,Night,0,2
2013,Sunday,Evening,0,0
2013,Sunday,Evening,0,0
2013,Friday,Evening,0,1
2013,Sunday,Evening,0,0
2013,Sunday,Night,1,0
2013,Monday,Night,0,1
2013,Tuesday,Evening,0,0
2013,Wednesday,Afternoon,0,1
2013,Thursday,Evening,0,1
2013,Wednesday,Night,0,0
2013,Thursday,Afternoon,0,0
2013,Friday,Night,0,1
2013,Sunday,Night,0,0
2013,Sunday,Night,0,0
2013,Tuesday,Night,1,0
2013,Wednesday,Morning,0,0
2013,Sunday,Night,0,5
2013,Monday,Night,0,1
2013,Monday,Afternoon,1,0
2013,Tuesday,Night,0,1
2013,Saturday,Night,0,0
2013,Saturday,Evening,0,0
2013,Monday,Evening,0,0
2013,Wednesday,Night,0,0
2013,Thursday,Night,0,1
2013,Tuesday,Evening,0,1
2013,Saturday,Afternoon,0,1
2013,Sunday,Night,0,0
2013,Monday,Night,0,1
2013,Tuesday,Evening,0,1
2013,Saturday,Night,0,1
2013,Monday,Evening,0,2
2013,Wednesday,Evening,0,1
2013,Saturday,Night,0,1
2013,Tuesday,Afternoon,0,4
2013,Sunday,Night,1,0
2013,Monday,Evening,0,3
2013,Friday,Evening,0,0
2013,Wednesday,Evening,0,0
2013,Sunday,Evening,1,0
2013,Friday,Night,0,0
2013,Sunday,Afternoon,0,0
2013,Thursday,Evening,0,2
2013,Friday,Afternoon,0,1
2013,Sunday,Night,0,1
2013,Sunday,Evening,0,1
2013,Monday,Night,0,1
2013,Wednesday,Evening,0,1
2013,Thursday,Afternoon,0,1
2013,Saturday,Evening,0,1
2013,Thursday,Afternoon,0,1
2013,Tuesday,Night,0,1
2013,Tuesday,Afternoon,0,1
2013,Wednesday,Afternoon,0,1
2013,Wednesday,Afternoon,0,0
2013,Thursday,Afternoon,0,1
2013,Thursday,Evening,0,1
2013,Friday,Evening,0,1
2013,Sunday,Evening,0,0
2013,Monday,Afternoon,0,0
2014,Wednesday,Afternoon,0,1
2014,Wednesday,Night,0,1
2014,Thursday,Evening,0,3
2014,Wednesday,Afternoon,0,0
2014,Friday,Afternoon,0,1
2014,Friday,Night,0,0
2014,Sunday,Evening,0,0
2014,Friday,Night,0,1
2014,Sunday,Evening,0,0
2014,Monday,Night,0,0
2014,Thursday,Afternoon,0,0
2014,Friday,Night,0,1
2014,Wednesday,Afternoon,0,0
2014,Wednesday,Night,1,0
2014,Thursday,Afternoon,0,0
2014,Thursday,Morning,0,2
2014,Monday,Morning,0,2
2014,Tuesday,Night,1,0
2014,Sunday,Evening,1,0
2014,Thursday,Evening,0,0
2014,Friday,Night,0,0
2014,Friday,Afternoon,0,0
2014,Saturday,Evening,0,0
2014,Monday,Night,0,0
2014,Tuesday,Morning,0,0
2014,Wednesday,Afternoon,0,0
2014,Thursday,Evening,0,0
2014,Friday,Night,0,0
2014,Saturday,Morning,0,0
2014,Monday,Morning,0,0
2014,Monday,Afternoon,0,0
2014,Tuesday,Evening,0,0
2014,Thursday,Evening,0,2
2014,Saturday,Afternoon,1,0
2014,Sunday,Evening,0,0
2014,Tuesday,Afternoon,0,0
2014,Tuesday,Afternoon,0,0
2014,Wednesday,Morning,0,0
2014,Wednesday,Evening,2,0
2014,Friday,Evening,0,0
2014,Saturday,Night,0,0
2014,Sunday,Evening,0,1
2014,Tuesday,Evening,1,0
2014,Sunday,Night,0,1
2014,Monday,Evening,0,1
2014,Friday,Night,1,1
2014,Sunday,Afternoon,0,0
2014,Tuesday,Afternoon,0,0
2014,Saturday,Morning,0,1
2014,Sunday,Evening,1,0
2014,Tuesday,Evening,0,0
2014,Wednesday,Afternoon,0,0
2014,Saturday,Evening,0,1
2014,Friday,Evening,1,0
2014,Tuesday,Night,0,0
2014,Wednesday,Evening,0,0
2014,Friday,Night,0,0
2014,Friday,Afternoon,0,0
2014,Tuesday,Afternoon,0,0
2014,Wednesday,Afternoon,0,0
2014,Saturday,Night,0,0
2014,Monday,Evening,0,0
2014,Monday,Afternoon,0,0
2014,Monday,Evening,0,0
2014,Tuesday,Night,0,0
2014,Tuesday,Evening,0,0
2014,Friday,Night,0,0
2014,Saturday,Evening,1,3
2014,Monday,Afternoon,0,0
2014,Tuesday,Evening,0,0
2014,Friday,Evening,0,0
2014,Friday,Evening,0,0
2014,Friday,Morning,0,3
2014,Saturday,Evening,0,2
2014,Sunday,Afternoon,0,0
2014,Sunday,Night,0,0
2014,Monday,Morning,0,0
2014,Thursday,Evening,0,1
2014,Friday,Afternoon,0,0
2014,Saturday,Night,0,0
2014,Sunday,Evening,0,0
2014,Wednesday,Evening,0,0
2014,Thursday,Night,0,0
2014,Friday,Evening,0,1
2014,Thursday,Night,0,1
2014,Thursday,Night,0,0
2014,Tuesday,Afternoon,0,0
2014,Thursday,Evening,0,1
2014,Sunday,Night,0,3
2014,Tuesday,Night,0,0
2014,Sunday,Night,1,1
2014,Sunday,Evening,0,0
2014,Tuesday,Evening,0,2
2014,Tuesday,Night,1,2
2014,Thursday,Night,0,0
2014,Monday,Evening,0,0
2014,Tuesday,Night,0,1
2014,Wednesday,Afternoon,0,1
2014,Friday,Night,0,1
2014,Sunday,Evening,0,1
2014,Tuesday,Night,0,0
2014,Wednesday,Night,0,0
2014,Friday,Afternoon,0,1
2014,Monday,Morning,0,0
2014,Wednesday,Evening,0,1
2014,Saturday,Evening,0,1
2014,Sunday,Afternoon,0,1
2014,Monday,Night,0,0
2014,Monday,Evening,0,0
2014,Monday,Afternoon,0,0
2014,Thursday,Evening,0,1
2014,Saturday,Evening,0,1
2014,Sunday,Night,0,1
2014,Thursday,Evening,0,1
2014,Friday,Afternoon,0,1
2014,Monday,Evening,1,0
2014,Monday,Night,0,1
2014,Friday,Morning,0,0
2014,Sunday,Afternoon,0,0
2014,Sunday,Night,0,0
2014,Tuesday,Night,0,0
2014,Tuesday,Night,1,0
2014,Saturday,Evening,0,0
2014,Monday,Evening,0,0
2014,Wednesday,Afternoon,0,0
2014,Friday,Afternoon,0,0
2014,Saturday,Evening,0,1
2014,Sunday,Night,0,0
2014,Monday,Evening,1,0
2014,Thursday,Night,1,0
2014,Sunday,Night,1,1
2014,Wednesday,Afternoon,1,0
2014,Tuesday,Evening,0,1
2014,Wednesday,Evening,0,0
2014,Thursday,Evening,0,0
2014,Saturday,Afternoon,0,0
2014,Sunday,Evening,0,0
2014,Monday,Evening,1,0
2014,Monday,Afternoon,0,0
2014,Wednesday,Night,0,0
2014,Saturday,Morning,0,1
2014,Sunday,Night,1,0
2014,Monday,Evening,1,0
2014,Monday,Afternoon,2,0
2014,Tuesday,Night,0,0
2014,Tuesday,Night,0,0
2014,Friday,Afternoon,0,0
2014,Friday,Afternoon,0,0
2014,Saturday,Afternoon,0,1
2014,Sunday,Evening,0,0
2014,Tuesday,Afternoon,0,1
2014,Thursday,Morning,0,0
2014,Sunday,Afternoon,0,1
2014,Monday,Evening,0,0
2014,Monday,Afternoon,0,0
2014,Monday,Evening,0,1
2014,Thursday,Evening,0,1
2014,Thursday,Afternoon,0,1
2014,Thursday,Evening,1,0
2014,Friday,Afternoon,0,0
2014,Sunday,Evening,0,0
2014,Thursday,Evening,1,0
2014,Sunday,Night,1,0
2014,Sunday,Night,0,0
2014,Sunday,Night,0,0
2014,Tuesday,Evening,0,1
2014,Saturday,Night,0,0
2014,Sunday,Evening,0,2
2014,Tuesday,Morning,0,0
2014,Sunday,Night,0,0
2014,Sunday,Evening,0,0
2014,Sunday,Night,0,0
2014,Tuesday,Night,0,1
2014,Thursday,Afternoon,0,6
2014,Friday,Afternoon,0,0
2014,Tuesday,Afternoon,0,1
2014,Tuesday,Night,0,1
2015,Thursday,Night,0,1
2015,Thursday,Night,0,3
2015,Saturday,Night,0,0
2015,Monday,Afternoon,0,1
2015,Tuesday,Evening,0,1
2015,Thursday,Afternoon,0,1
2015,Sunday,Evening,0,1
2015,Sunday,Evening,0,0
2015,Sunday,Evening,0,0
2015,Monday,Night,0,0
2015,Thursday,Evening,0,1
2015,Thursday,Morning,0,0
2015,Thursday,Evening,0,0
2015,Saturday,Night,0,0
2015,Saturday,Night,0,0
2015,Tuesday,Evening,0,1
2015,Wednesday,Evening,0,1
2015,Wednesday,Evening,0,0
2015,Thursday,Night,0,2
2015,Sunday,Evening,0,1
2015,Tuesday,Evening,1,0
2015,Thursday,Afternoon,0,0
2015,Friday,Night,0,0
2015,Saturday,Night,0,1
2015,Saturday,Night,1,0
2015,Saturday,Night,0,0
2015,Tuesday,Morning,0,0
2015,Wednesday,Night,0,0
2015,Monday,Night,0,0
2015,Thursday,Evening,0,1
2015,Sunday,Night,0,0
2015,Saturday,Evening,0,0
2015,Sunday,Morning,0,1
2015,Thursday,Evening,0,1
2015,Friday,Afternoon,0,0
2015,Saturday,Afternoon,0,2
2015,Saturday,Night,2,0
2015,Thursday,Morning,0,0
2015,Saturday,Night,0,0
2015,Saturday,Evening,0,0
2015,Saturday,Night,0,1
2015,Sunday,Evening,0,0
2015,Tuesday,Afternoon,0,1
2015,Thursday,Night,0,1
2015,Thursday,Morning,0,0
2015,Saturday,Night,0,0
2015,Sunday,Evening,0,1
2015,Monday,Evening,0,1
2015,Tuesday,Afternoon,0,1
2015,Tuesday,Evening,1,0
2015,Thursday,Evening,0,1
2015,Saturday,Night,0,0
2015,Sunday,Evening,0,0
2015,Sunday,Evening,0,0
2015,Monday,Night,0,0
2015,Monday,Night,0,0
2015,Tuesday,Night,0,1
2015,Monday,Evening,1,0
2015,Wednesday,Evening,0,1
2015,Wednesday,Evening,0,0
2015,Friday,Morning,0,0
2015,Friday,Night,0,0
2015,Saturday,Afternoon,0,1
2015,Wednesday,Evening,0,1
2015,Thursday,Night,0,0
2015,Friday,Evening,0,1
2015,Saturday,Night,0,1
2015,Tuesday,Night,0,0
2015,Wednesday,Evening,0,1
2015,Wednesday,Morning,0,0
2015,Thursday,Afternoon,0,5
2015,Friday,Evening,0,1
2015,Saturday,Evening,0,1
2015,Saturday,Night,0,0
2015,Monday,Night,0,1
2015,Friday,Evening,0,1
2015,Saturday,Night,0,1
2015,Saturday,Evening,0,0
2015,Tuesday,Night,0,1
2015,Wednesday,Night,0,0
2015,Wednesday,Morning,0,1
2015,Thursday,Evening,0,0
2015,Thursday,Evening,0,0
2015,Saturday,Morning,0,0
2015,Thursday,Evening,0,1
2015,Sunday,Night,0,1
2015,Monday,Night,0,0
2015,Tuesday,Night,0,0
2015,Friday,Evening,0,1
2015,Saturday,Evening,0,0
2015,Saturday,Evening,0,0
2015,Sunday,Afternoon,0,0
2015,Tuesday,Night,1,0
2015,Wednesday,Evening,0,1
2015,Thursday,Evening,1,0
2015,Thursday,Evening,0,0
2015,Thursday,Night,0,0
2015,Friday,Evening,0,1
2015,Friday,Afternoon,0,0
2015,Saturday,Afternoon,0,1
2015,Sunday,Evening,0,1
2015,Sunday,Night,0,0
2015,Sunday,Night,0,0
2015,Sunday,Afternoon,0,1
2015,Sunday,Morning,0,2
2015,Monday,Evening,0,0
2015,Tuesday,Afternoon,0,0
2015,Friday,Morning,0,2
2015,Monday,Afternoon,1,0
2015,Tuesday,Evening,0,0
2015,Wednesday,Evening,0,0
2015,Thursday,Afternoon,0,0
2015,Friday,Evening,0,1
2015,Sunday,Night,0,0
2015,Monday,Afternoon,0,0
2015,Tuesday,Night,0,0
2015,Wednesday,Evening,0,0
2015,Wednesday,Afternoon,0,0
2015,Friday,Night,0,1
2015,Friday,Afternoon,0,1
2015,Friday,Evening,0,0
2015,Saturday,Afternoon,0,0
2015,Monday,Night,0,0
2015,Monday,Night,0,0
2015,Thursday,Evening,0,1
2015,Friday,Evening,0,0
2015,Friday,Morning,0,1
2015,Saturday,Night,0,0
2015,Saturday,Evening,0,1
2015,Saturday,Evening,0,0
2015,Sunday,Night,0,0
2015,Monday,Evening,0,0
2015,Tuesday,Evening,0,2
2015,Wednesday,Morning,0,0
2015,Thursday,Evening,0,0
2015,Friday,Evening,0,1
2015,Saturday,Night,0,0
2015,Saturday,Afternoon,0,0
2015,Saturday,Night,0,0
2015,Saturday,Night,0,0
2015,Saturday,Morning,0,0
2015,Saturday,Night,0,0
2015,Sunday,Night,0,1
2015,Sunday,Morning,2,0
2015,Monday,Afternoon,0,0
2015,Monday,Night,0,1
2015,Monday,Evening,0,0
2015,Tuesday,Evening,0,0
2015,Wednesday,Night,0,0
2015,Thursday,Afternoon,0,0
2015,Friday,Evening,0,0
2015,Saturday,Evening,0,0
2015,Monday,Evening,0,0
2015,Monday,Night,0,0
2015,Wednesday,Evening,0,0
2015,Thursday,Morning,1,0
2015,Saturday,Night,0,1
2015,Saturday,Afternoon,0,1
2015,Sunday,Afternoon,0,1
2015,Tuesday,Night,0,0
2015,Thursday,Evening,0,1
2015,Sunday,Afternoon,0,1
2015,Monday,Night,0,0
2015,Wednesday,Evening,0,1
2015,Friday,Night,0,1
2015,Friday,Night,0,0
2015,Friday,Night,0,0
2015,Tuesday,Evening,0,0
2015,Tuesday,Evening,0,1
2015,Wednesday,Evening,0,0
2015,Thursday,Evening,0,0
2015,Saturday,Night,0,0
2015,Sunday,Night,0,1
2015,Monday,Evening,0,0
2015,Monday,Night,0,1
2015,Tuesday,Morning,0,0
2015,Tuesday,Night,2,2
2015,Thursday,Evening,0,0
2015,Saturday,Night,0,1
2015,Sunday,Morning,0,0
2015,Sunday,Night,1,0
2015,Monday,Morning,0,0
2015,Thursday,Afternoon,0,0
2015,Friday,Afternoon,0,0
2015,Monday,Evening,0,2
2015,Wednesday,Afternoon,1,0
2015,Wednesday,Morning,0,0
2015,Wednesday,Night,1,0
2015,Thursday,Night,0,0
2015,Thursday,Evening,0,2
2015,Friday,Afternoon,0,1
2015,Saturday,Evening,0,0
2015,Thursday,Night,0,0
2015,Friday,Night,0,2
2015,Friday,Night,0,1
2015,Sunday,Night,0,0
2015,Sunday,Night,0,0
2015,Monday,Evening,0,0
2015,Tuesday,Evening,0,1
2015,Wednesday,Night,0,1
2015,Friday,Evening,0,0
2015,Sunday,Night,0,0
2015,Monday,Night,0,0
2015,Thursday,Afternoon,0,0
2015,Friday,Afternoon,0,0
2015,Sunday,Afternoon,0,2
2015,Monday,Afternoon,0,0
2015,Thursday,Evening,0,0
2015,Friday,Afternoon,0,0
2015,Saturday,Night,0,3
2015,Saturday,Evening,0,0
2015,Sunday,Evening,0,0
2015,Thursday,Morning,0,0
2015,Thursday,Night,1,0
2015,Sunday,Morning,0,0
2015,Sunday,Evening,0,0
2015,Sunday,Afternoon,0,1
2015,Monday,Evening,0,0
2015,Saturday,Night,0,0
2015,Friday,Night,0,1
2015,Saturday,Afternoon,1,1
2015,Monday,Night,0,1
2015,Monday,Afternoon,0,1
2015,Tuesday,Night,0,1
2015,Wednesday,Afternoon,0,0
2015,Thursday,Afternoon,0,0
2015,Thursday,Afternoon,0,0
2015,Friday,Evening,0,0
2015,Sunday,Afternoon,0,0
2015,Monday,Afternoon,0,0
2015,Tuesday,Night,0,0
2015,Tuesday,Afternoon,0,0
2015,Friday,Evening,0,0
2015,Saturday,Morning,1,0
2015,Sunday,Afternoon,0,0
2015,Monday,Evening,0,0
2015,Tuesday,Night,0,0
2015,Wednesday,Evening,1,0
2015,Sunday,Night,0,1
2015,Sunday,Night,0,0
2015,Tuesday,Evening,0,1
2015,Friday,Evening,0,0
2015,Saturday,Evening,0,0
2015,Sunday,Morning,0,1
2015,Tuesday,Evening,0,0
2015,Tuesday,Evening,1,0
2015,Tuesday,Morning,0,0
2015,Wednesday,Night,0,0
2015,Thursday,Evening,0,1
2015,Friday,Night,0,0
2015,Friday,Afternoon,0,1
2015,Sunday,Night,0,0
2015,Sunday,Night,0,1
2015,Tuesday,Evening,0,0
2015,Tuesday,Night,0,0
2015,Thursday,Night,0,0
2015,Friday,Evening,0,0
2015,Sunday,Morning,0,0
2015,Sunday,Night,0,0
2015,Sunday,Night,0,1
2015,Monday,Night,1,0
2015,Tuesday,Evening,0,1
2015,Saturday,Night,0,0
2015,Saturday,Night,0,0
2015,Monday,Night,0,0
2015,Friday,Night,1,0
2015,Friday,Morning,0,0
2015,Friday,Afternoon,1,0
2015,Saturday,Night,0,2
2015,Saturday,Evening,0,4
2015,Sunday,Evening,0,2
2015,Sunday,Night,0,0
2015,Tuesday,Afternoon,0,0
2015,Tuesday,Afternoon,1,0
2015,Thursday,Evening,0,0
2015,Thursday,Morning,0,1
2015,Tuesday,Evening,0,1
2015,Thursday,Evening,0,0
2015,Saturday,Night,0,0
2015,Saturday,Night,0,0
2015,Sunday,Night,0,0
2015,Sunday,Night,0,0
2015,Tuesday,Night,0,0
2015,Tuesday,Evening,0,0
2015,Tuesday,Afternoon,0,0
2015,Thursday,Evening,0,2
2015,Thursday,Afternoon,0,2
2015,Thursday,Evening,0,1
2016,Friday,Morning,0,0
2016,Friday,Afternoon,0,1
2016,Monday,Evening,0,1
2016,Monday,Evening,1,0
2016,Monday,Afternoon,0,1
2016,Tuesday,Evening,0,1
2016,Wednesday,Afternoon,0,0
2016,Wednesday,Afternoon,0,0
2016,Thursday,Evening,0,1
2016,Thursday,Night,0,1
2016,Friday,Afternoon,0,1
2016,Wednesday,Evening,0,1
2016,Wednesday,Night,0,0
2016,Wednesday,Night,0,0
2016,Wednesday,Afternoon,0,0
2016,Thursday,Evening,0,0
2016,Thursday,Night,0,0
2016,Friday,Night,0,2
2016,Sunday,Evening,0,0
2016,Sunday,Night,0,3
2016,Monday,Afternoon,0,0
2016,Monday,Evening,0,0
2016,Tuesday,Night,1,0
2016,Wednesday,Night,0,0
2016,Wednesday,Evening,1,1
2016,Wednesday,Evening,1,0
2016,Thursday,Afternoon,0,0
2016,Thursday,Afternoon,0,0
2016,Thursday,Morning,0,0
2016,Saturday,Afternoon,0,0
2016,Sunday,Night,1,0
2016,Sunday,Night,0,2
2016,Sunday,Night,0,1
2016,Sunday,Evening,0,1
2016,Wednesday,Night,0,1
2016,Friday,Afternoon,1,0
2016,Saturday,Evening,0,0
2016,Sunday,Night,2,3
2016,Sunday,Morning,0,0
2016,Monday,Night,0,0
2016,Tuesday,Night,0,0
2016,Tuesday,Night,0,0
2016,Tuesday,Night,0,1
2016,Thursday,Afternoon,0,0
2016,Monday,Afternoon,0,0
2016,Friday,Evening,0,0
2016,Saturday,Afternoon,0,0
2016,Saturday,Morning,0,1
2016,Saturday,Night,0,0
2016,Sunday,Night,0,1
2016,Monday,Evening,0,1
2016,Monday,Evening,0,1
2016,Monday,Night,0,1
2016,Monday,Night,0,0
2016,Tuesday,Afternoon,0,1
2016,Tuesday,Evening,0,0
2016,Saturday,Night,0,0
2016,Sunday,Night,0,0
2016,Tuesday,Afternoon,0,0
2016,Thursday,Evening,0,0
2016,Thursday,Evening,0,0
2016,Saturday,Evening,0,1
2016,Saturday,Evening,0,0
2016,Sunday,Evening,1,0
2016,Monday,Evening,1,0
2016,Thursday,Night,0,0
2016,Thursday,Evening,0,0
2016,Friday,Afternoon,0,0
2016,Friday,Evening,0,0
2016,Tuesday,Night,0,1
2016,Wednesday,Afternoon,0,0
2016,Saturday,Evening,0,0
2016,Saturday,Night,0,0
2016,Monday,Afternoon,0,0
2016,Monday,Evening,0,1
2016,Monday,Evening,0,0
2016,Tuesday,Evening,0,1
2016,Tuesday,Night,0,1
2016,Wednesday,Afternoon,0,0
2016,Saturday,Evening,0,0
2016,Saturday,Afternoon,0,0
2016,Sunday,Evening,0,0
2016,Sunday,Evening,1,0
2016,Sunday,Evening,0,0
2016,Sunday,Night,0,1
2016,Monday,Evening,0,0
2016,Wednesday,Evening,1,0
2016,Wednesday,Evening,0,0
2016,Friday,Night,0,0
2016,Friday,Night,0,1
2016,Saturday,Night,0,0
2016,Sunday,Evening,0,0
2016,Tuesday,Night,0,0
2016,Friday,Night,0,1
2016,Saturday,Night,1,0
2016,Saturday,Night,0,0
2016,Sunday,Morning,0,1
2016,Sunday,Night,0,1
2016,Tuesday,Night,0,1
2016,Wednesday,Evening,1,0
2016,Wednesday,Evening,0,0
2016,Thursday,Night,0,0
2016,Thursday,Night,1,0
2016,Friday,Night,0,0
2016,Friday,Night,0,0
2016,Friday,Evening,0,0
2016,Saturday,Night,0,0
2016,Sunday,Night,0,1
2016,Sunday,Night,1,0
2016,Monday,Afternoon,0,0
2016,Monday,Evening,0,1
2016,Tuesday,Night,0,0
2016,Wednesday,Evening,0,0
2016,Wednesday,Evening,0,0
2016,Wednesday,Afternoon,0,1
2016,Friday,Night,0,0
2016,Saturday,Morning,0,1
2016,Saturday,Afternoon,0,1
2016,Sunday,Night,0,1
2016,Wednesday,Evening,0,0
2016,Thursday,Afternoon,0,0
2016,Friday,Evening,2,0
2016,Saturday,Afternoon,0,1
2016,Sunday,Morning,0,1
2016,Monday,Afternoon,0,0
2016,Wednesday,Evening,0,0
2016,Wednesday,Night,0,0
2016,Thursday,Night,0,0
2016,Thursday,Evening,0,1
2016,Sunday,Night,0,0
2016,Tuesday,Evening,0,1
2016,Thursday,Night,0,0
2016,Thursday,Evening,0,0
2016,Thursday,Evening,0,1
2016,Friday,Night,0,0
2016,Sunday,Night,0,1
2016,Sunday,Evening,2,0
2016,Monday,Evening,0,0
2016,Tuesday,Evening,0,0
2016,Wednesday,Morning,0,0
2016,Thursday,Night,0,0
2016,Friday,Afternoon,0,0
2016,Sunday,Night,0,1
2016,Monday,Evening,0,0
2016,Monday,Morning,0,0
2016,Monday,Evening,0,2
2016,Tuesday,Morning,0,0
2016,Tuesday,Evening,0,0
2016,Wednesday,Evening,0,1
2016,Thursday,Evening,0,0
2016,Thursday,Evening,0,0
2016,Thursday,Night,0,0
2016,Friday,Night,0,0
2016,Sunday,Morning,0,0
2016,Sunday,Afternoon,0,0
2016,Sunday,Night,0,0
2016,Sunday,Morning,0,0
2016,Sunday,Night,0,0
2016,Wednesday,Evening,0,0
2016,Wednesday,Afternoon,0,1
2016,Wednesday,Night,0,0
2016,Friday,Evening,0,1
2016,Friday,Afternoon,0,2
2016,Friday,Evening,1,0
2016,Saturday,Afternoon,0,0
2016,Tuesday,Afternoon,1,0
2016,Wednesday,Night,0,1
2016,Friday,Morning,0,1
2016,Saturday,Night,0,0
2016,Sunday,Night,0,0
2016,Sunday,Night,0,0
2016,Monday,Evening,0,0
2016,Monday,Night,0,0
2016,Tuesday,Morning,0,0
2016,Tuesday,Evening,0,0
2016,Wednesday,Night,0,0
2016,Saturday,Night,0,1
2016,Saturday,Afternoon,0,0
2016,Saturday,Evening,0,1
2016,Sunday,Night,0,2
2016,Tuesday,Evening,0,0
2016,Thursday,Night,0,0
2016,Saturday,Evening,0,1
2016,Sunday,Evening,0,2
2016,Monday,Evening,0,0
2016,Monday,Evening,0,0
2016,Wednesday,Evening,0,0
2016,Thursday,Evening,0,0
2016,Friday,Night,2,2
2016,Sunday,Night,0,1
2016,Sunday,Night,0,1
2016,Saturday,Night,0,0
2016,Sunday,Night,0,0
2016,Sunday,Evening,0,0
2016,Sunday,Night,0,0
2016,Sunday,Night,0,0
2016,Sunday,Evening,0,0
2016,Monday,Evening,0,0
2016,Monday,Evening,0,0
2016,Tuesday,Evening,0,1
2016,Wednesday,Afternoon,1,1
2016,Saturday,Afternoon,0,0
2016,Sunday,Evening,0,0
2016,Sunday,Afternoon,0,2
